X,Y,OBJECTID,TRAPTYPE,ATTRACTANTSUSED,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-8577500.946,4717783.744,70,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2018/10/12 14:36:00+00,temp_644,{804556E1-1278-4EA9-951F-C516B5328EC6},,,,
-8577500.946,4717783.744,71,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,4,0,0,2018/10/12 14:22:00+00,temp_1394,{A44E7F4C-BEA1-45B6-BCA1-4BD0A6DB8756},,,,
-8577500.946,4717783.744,72,BGS Trap,Lure,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,11,0,2018/10/12 14:26:00+00,temp_678,{2802F81F-042E-4AA4-86D5-D03D665B5599},,,,
-8577500.946,4717783.744,73,BGS Trap,Lure,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/10/12 14:28:00+00,temp_677,{96604FDB-B01C-4C24-9D9B-842C58332065},,,,
-8577500.946,4717783.744,74,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,1,0,2018/10/12 14:20:00+00,temp_1395,{755AF769-1BFC-41E9-AFEE-EDC9775D0215},,,,
-8577500.946,4717783.744,75,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/10/12 14:29:00+00,temp_676,{7A798628-0C4D-4305-B4E6-B0D949FF9CCC},,,,
-8577500.946,4717783.744,76,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/10/12 14:39:00+00,temp_645,{299B3DB2-C2A2-4BC1-8106-EE2822321574},,,,
-8577500.946,4717783.744,77,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/10/12 14:17:00+00,temp_1496,{2F8F444D-A80D-460C-95AB-44AEE617C026},,,,
-8577500.946,4717783.744,78,Gravid Trap,Hay or grass infusion,4B,38.972853,-77.053002,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/10/12 14:43:00+00,temp_633,{E9E30E7D-4682-4910-B02E-1045AC36B687},,,,
-8574929.356,4717531.023,79,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/25 21:57:00+00,temp_208,{2C42A0CC-9C07-4D74-8365-A36805C35DD6},,,,
-8574929.356,4717531.023,80,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/10/09 04:00:00+00,Afternoon,2018/10/10 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2018/10/12 13:31:00+00,temp_984,{FCCB6917-1D02-4E58-A965-6AC25216AB5B},,,,
-8574929.356,4717531.023,81,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/07 19:08:00+00,temp_1078,{C3933F93-074F-4A5F-9B82-EABB0B71CB14},,,,
-8574929.356,4717531.023,82,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,0,0,2017/12/11 18:14:00+00,temp_1203,{48139C12-2428-427A-9B42-59E3A8429EB8},,,,
-8574929.356,4717531.023,83,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,23,0,0,2018/08/24 18:31:00+00,temp_1117,{7EB6D5B2-6B3A-4FB4-82C0-8F8074A613BA},,,,
-8574929.356,4717531.023,84,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,38,0,0,2017/12/06 17:56:00+00,temp_1528,{1D9F3665-8142-44FB-B247-DD7DFCC981D3},,,,
-8574929.356,4717531.023,85,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,2,0,0,2018/06/25 20:28:00+00,temp_899,{630FDCEB-BAAC-45A4-A165-BC55C24EA592},,,,
-8574929.356,4717531.023,86,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,3,0,2017/09/11 21:07:00+00,temp_52,{E72853CA-4E09-4203-8770-2893F044798E},,,,
-8574929.356,4717531.023,87,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,1,0,2017/09/11 21:09:00+00,temp_54,{A004A014-1543-4110-95DE-41ABA8C2ED1E},,,,
-8574929.356,4717531.023,88,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/26 16:13:00+00,temp_429,{68BDF00B-D052-4161-8918-8145725C7D9C},,,,
-8574929.356,4717531.023,89,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/08/31 14:40:00+00,temp_978,{C017A5AD-07CE-4495-8F5E-40C356D90489},,,,
-8574929.356,4717531.023,90,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/26 13:39:00+00,temp_315,{1A29DD69-5E70-447B-A522-AF45DF102F78},,,,
-8574929.356,4717531.023,91,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/12/11 18:15:00+00,temp_1204,{E5CA798F-8DCD-4636-823B-F44BF6410129},,,,
-8574929.356,4717531.023,92,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,2,0,2017/12/06 16:04:00+00,temp_575,{B89DC385-AABB-4A76-8663-B7BB9ED8A175},,,,
-8574929.356,4717531.023,93,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,6,0,0,2018/09/24 17:44:00+00,temp_1393,{525B25A3-F822-40E6-B82E-47FED8BD9996},,,,
-8574929.356,4717531.023,94,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,2,0,2017/09/11 19:29:00+00,temp_13,{912B1E75-D6EA-4C34-909C-57F37EA59F03},,,,
-8574929.356,4717531.023,95,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,2,0,2017/09/11 21:08:00+00,temp_53,{C78640E5-F2D9-43A0-A059-9CC598946253},,,,
-8574929.356,4717531.023,96,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,2,0,2017/12/12 20:21:00+00,temp_1177,{F5A21FC6-3C09-4AD6-9FB8-23D6167FB95E},,,,
-8574929.356,4717531.023,97,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/18 21:45:00+00,temp_262,{1FF1BE7F-92C5-4528-9588-A4D03F3490D5},,,,
-8574929.356,4717531.023,98,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/08 17:11:00+00,temp_1665,{67A9227C-35A7-4A0F-A97C-338060D5B091},,,,
-8574929.356,4717531.023,99,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/11 19:38:00+00,temp_14,{00264EFF-9B2F-417D-9A8A-709162DD8F32},,,,
-8574929.356,4717531.023,100,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/19 04:00:00+00,Morning,2016/09/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,4,0,2017/12/11 22:14:00+00,temp_1593,{D1377793-366A-472D-9AB5-19D2BC9D9E5D},,,,
-8574929.356,4717531.023,101,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/18 21:44:00+00,temp_261,{7403E81A-6E79-494E-A24D-84FDD5AEC650},,,,
-8574929.356,4717531.023,102,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/04 23:53:00+00,temp_1364,{61E365ED-C811-4050-B7F1-2F70C4992852},,,,
-8574929.356,4717531.023,103,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/07/23 18:54:00+00,temp_675,{18683F75-75F7-494C-A6C9-4D3704EDF1BB},,,,
-8574929.356,4717531.023,104,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/04 23:53:00+00,temp_1363,{49494092-F1EF-4D71-86DF-1B26F42201CB},,,,
-8574929.356,4717531.023,105,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/07 15:38:00+00,temp_1633,{B4F21C53-7820-44EF-AA0D-BC18BF6B56DD},,,,
-8574929.356,4717531.023,106,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/07 21:36:00+00,temp_1469,{F6FE856F-4ADB-4A09-8F44-10CB41B22075},,,,
-8574929.356,4717531.023,107,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/07 15:39:00+00,temp_1634,{E95357D2-D083-4AE3-A28B-DFABC2C87F47},,,,
-8574929.356,4717531.023,108,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/12/12 20:21:00+00,temp_1176,{54D7CCDB-5075-4D8D-B097-E43CE5C27D6D},,,,
-8574929.356,4717531.023,109,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/06/07 04:00:00+00,Afternoon,2017/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/18 22:55:00+00,temp_339,{B3734E36-DE14-4997-8B9D-265AB90098B4},,,,
-8574929.356,4717531.023,110,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/09/21 21:02:00+00,temp_308,{2BEDECE5-A502-4889-9B95-9E59364766FC},,,,
-8574929.356,4717531.023,111,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/05 16:10:00+00,temp_1690,{BDEBD083-9350-4FEA-8AC7-8F0DA1532424},,,,
-8574929.356,4717531.023,112,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St.NW,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/11 19:05:00+00,temp_936,{F79ECE68-A3D0-4C7F-972F-B7CDC3112A40},,,,
-8574929.356,4717531.023,113,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 14:06:00+00,temp_887,{15133B7E-2A87-4F84-B82E-70A9FBFE1569},,,,
-8574929.356,4717531.023,114,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,2,0,2018/07/09 20:17:00+00,temp_655,{D3B52BE9-9E1C-43AA-A580-5BF2072D1F49},,,,
-8574929.356,4717531.023,115,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/12 15:55:00+00,temp_1839,{7562C3B3-7B04-4B29-B65A-9E2F31E65D02},,,,
-8574929.356,4717531.023,116,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,1,0,2017/09/26 13:40:00+00,temp_316,{30CCE1C7-4E5B-49E5-A079-97D13F216E40},,,,
-8574929.356,4717531.023,117,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 21:01:00+00,temp_307,{D9DD3C6C-6707-42DB-AC81-C4F5024D6C92},,,,
-8574929.356,4717531.023,118,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,triseriatus,Adult,No,No,No,9,0,0,2017/09/26 16:13:00+00,temp_430,{E7FAB42D-09B6-445F-8F2E-FDFB66C935FD},,,,
-8574929.356,4717531.023,119,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/07/09 20:16:00+00,temp_654,{BB4A341A-53E5-47E0-8C56-31B0893E699C},,,,
-8574929.356,4717531.023,120,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,17,1,0,2017/09/26 16:14:00+00,temp_431,{E87B592B-6CEF-40FC-9484-4070846B9642},,,,
-8574929.356,4717531.023,121,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,3,0,0,2017/12/05 19:50:00+00,temp_1948,{74D4930B-A98E-4F9A-B507-76FFBEB52191},,,,
-8574929.356,4717531.023,122,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/11 21:21:00+00,temp_866,{2996F303-BF80-4F5A-BF21-718E24BCCDA1},,,,
-8574929.356,4717531.023,123,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,2,0,2017/12/11 21:22:00+00,temp_867,{6B830E66-1191-403F-B65B-AC01503BBF13},,,,
-8574929.356,4717531.023,124,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/09/26 13:41:00+00,temp_317,{89528C2F-8BB3-4014-A4BE-0DE4A25012F4},,,,
-8574929.356,4717531.023,125,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/09/12 16:15:00+00,temp_126,{95729558-BAAE-4DCC-AFF8-E15EC87AB4C8},,,,
-8574929.356,4717531.023,126,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,1,0,2018/07/23 18:54:00+00,temp_674,{BEAA40C5-0B91-41AB-A552-D8B945C5EA6F},,,,
-8574929.356,4717531.023,127,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/12 15:56:00+00,temp_1840,{030D5986-5143-4F35-94E3-A410B998A375},,,,
-8574929.356,4717531.023,128,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/12 16:14:00+00,temp_125,{49114A9B-67AD-4A40-B989-EADB5219B285},,,,
-8574929.356,4717531.023,129,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/18 21:01:00+00,temp_247,{0873436F-F176-4BFF-8663-9FBE24B698EE},,,,
-8574929.356,4717531.023,130,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/09/24 20:23:00+00,temp_1495,{C322156B-201A-4055-92BF-65B395C78980},,,,
-8574929.356,4717531.023,131,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,10,0,0,2017/12/08 18:41:00+00,temp_1818,{A6F749BB-328C-40F5-96DC-3DFFD0C444CC},,,,
-8574929.356,4717531.023,132,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,75,2,0,2017/12/05 21:50:00+00,temp_1997,{F7D6BED3-B829-4F99-8E61-42BF9E0CD4FE},,,,
-8574929.356,4717531.023,133,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,13,1,0,2017/12/05 16:11:00+00,temp_1691,{9A0CBF35-B735-4752-A3A4-8D46368634DA},,,,
-8574929.356,4717531.023,134,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/25 19:43:00+00,temp_632,{745ED30C-CFCD-480C-9181-F2A315D1F9BA},,,,
-8574929.356,4717531.023,135,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,32,0,0,2017/12/06 16:03:00+00,temp_574,{67E73A63-0C9A-45CC-9679-C087EB186233},,,,
-8574929.356,4717531.023,136,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/03 04:00:00+00,Morning,2017/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,9,0,0,2017/09/11 22:52:00+00,temp_97,{96C8CF59-E111-4394-AFAB-E51E26A9D991},,,,
